customer_id,credit_score_fico,total_credit_lines,open_credit_lines,derogatory_public_records,revolving_utilization_rate,credit_history_length_months,inquiries_last_6_months
CUST002616,669,24,8,0,49.01,181,3
CUST003558,714,11,1,0,24.12,356,3
CUST003845,703,7,2,0,22.68,158,0
CUST002262,745,18,3,0,74.41,82,0
CUST002425,609,18,3,0,30.32,215,5
CUST003227,548,18,5,0,27.82,292,0
CUST001918,712,4,14,3,26.05,281,0
CUST003462,750,2,7,0,10.3,354,0
CUST001733,832,11,6,2,64.07,292,4
CUST003026,688,5,12,1,29.96,146,0
CUST001076,621,6,11,2,9.71,79,3
CUST001493,668,14,12,1,41.59,260,3
CUST003336,677,18,14,0,180.16,241,4
CUST001015,661,22,7,0,63.98,349,1
CUST004572,710,4,1,0,19.51,352,1
CUST000515,850,18,7,0,30.35,245,1
CUST002599,783,5,13,1,9.39,129,1
CUST004869,550,15,4,0,14.64,321,0
CUST003557,679,6,10,0,21.23,291,1
CUST003205,550,2,11,0,11.31,232,0
CUST000592,622,13,5,0,33.16,8,1
CUST002455,615,3,6,0,10.38,349,3
CUST002501,669,7,13,1,23.94,94,0
CUST002166,665,14,10,0,42.6,264,3
CUST000613,667,3,3,0,42.93,281,1
CUST001814,817,19,5,0,42.35,286,1
CUST003397,763,9,3,0,71.71,298,0
CUST001362,662,12,8,0,8.88,278,6
CUST003991,709,11,7,2,30.47,288,1
CUST004106,808,5,2,0,52.34,37,5
CUST001539,568,20,14,0,49.97,73,2
CUST002057,673,3,7,1,12.3,70,3
CUST000324,708,3,11,1,47.07,30,0
CUST004557,615,14,8,2,33.15,151,1
CUST002642,558,9,11,0,10.27,302,0
CUST001650,636,2,5,0,44.85,174,3
CUST002107,659,15,4,1,5.16,210,5
CUST004264,759,17,13,0,32.13,135,0
CUST000240,537,14,10,1,21.14,266,2
CUST003707,713,22,10,0,33.09,287,2
CUST003580,648,16,1,1,26.18,35,0
CUST004621,712,16,10,0,47.4,30,0
CUST003725,812,7,6,2,19.64,321,0
CUST003913,610,8,1,0,12.8,58,0
CUST001420,770,18,10,1,36.62,248,3
CUST004579,716,12,5,1,7.98,93,3
CUST003300,0,7,11,0,35.13,163,2
CUST003068,725,18,12,1,7.95,56,2
CUST003649,741,18,8,0,46.49,71,0
CUST003478,616,23,6,0,25.72,247,4
CUST000511,580,11,7,0,26.35,320,3
CUST004339,586,10,10,0,6.18,181,4
CUST001402,644,4,3,0,4.2,305,1
CUST003928,624,14,9,1,13.73,310,0
CUST001126,725,15,6,0,24.3,139,1
CUST003197,723,4,13,0,57.3,34,2
CUST000639,696,2,2,1,17.85,19,2
CUST003906,756,9,4,0,25.99,277,0
CUST001488,676,9,7,2,26.25,274,1
CUST004250,713,4,5,0,14.58,6,0
CUST002822,719,24,12,0,22.75,186,1
CUST003575,647,14,10,0,24.68,198,1
CUST003447,591,7,9,0,48.53,49,0
CUST000458,581,4,13,1,48.91,26,1
CUST002578,783,5,5,0,6.46,157,0
CUST003394,598,14,3,0,4.02,160,2
CUST000242,760,13,11,0,29.69,229,3
CUST003886,799,24,14,0,18.16,88,1
CUST003348,624,14,12,0,18.87,153,3
CUST000188,700,24,8,0,62.47,270,0
CUST000449,652,4,13,1,42.94,290,1
CUST003263,646,7,1,0,29.73,343,1
CUST000012,821,22,8,0,27.68,84,0
CUST004628,749,13,2,0,31.11,320,0
CUST002214,669,10,11,1,28.61,39,0
CUST003264,745,2,4,0,59.57,292,1
CUST002995,797,21,8,0,55.03,245,3
CUST000382,648,18,14,1,6.92,341,1
CUST000730,748,6,8,0,46.12,339,1
CUST003418,606,21,12,0,27.53,106,2
CUST004575,625,12,10,1,32.49,107,0
CUST004441,704,19,13,1,13.69,30,0
CUST000863,681,8,5,0,0.37,20,3
CUST004030,673,22,6,0,15.51,33,0
CUST003301,741,8,5,0,49.41,144,1
CUST002644,668,9,12,3,48.1,86,1
CUST001358,760,24,6,1,15.52,45,1
CUST002746,733,8,9,0,25.41,101,2
CUST000583,686,12,3,0,26.86,185,1
CUST001636,661,17,8,0,17.45,153,3
CUST001529,680,24,7,3,7.41,289,0
CUST002687,590,19,5,0,23.04,108,0
CUST004857,658,14,1,1,51.82,289,5
CUST002146,592,9,10,0,8.23,216,0
CUST004692,715,14,10,1,10.92,242,0
CUST000456,570,24,2,0,10.85,352,1
CUST003950,559,10,7,1,23.72,163,5
CUST004865,674,9,4,2,49.55,201,2
CUST000980,730,16,13,0,27.92,231,1
CUST000734,675,20,10,2,51.84,124,1
CUST004068,775,20,7,0,9.78,316,6
CUST000394,690,11,12,1,22.52,294,2
CUST003925,850,4,8,0,21.25,46,0
CUST003335,697,11,3,0,30.75,49,1
CUST003641,850,13,1,0,17.08,86,4
CUST000258,681,9,9,0,31.73,124,0
CUST004688,736,13,11,0,44.86,110,2
CUST004936,692,13,2,0,29.32,141,1
CUST001467,710,8,4,0,11.71,309,0
CUST000294,628,23,1,2,4.06,54,3
CUST001093,723,15,12,0,25.82,314,1
CUST002866,579,3,1,0,24.42,264,0
CUST004071,673,5,7,0,26.69,157,3
CUST004108,635,21,10,0,15.91,277,1
CUST002440,648,17,10,1,64.23,258,1
CUST000756,759,16,13,2,25.32,234,1
CUST004987,711,20,2,0,61.52,188,0
CUST004373,529,12,5,0,1.79,15,0
CUST001155,750,3,10,0,42.01,77,2
CUST001066,680,10,7,1,40.81,30,2
CUST003176,750,7,7,2,14.21,330,3
CUST003717,690,17,4,0,72.8,81,1
CUST000545,576,10,5,1,68.0,117,0
CUST003308,793,20,7,3,18.66,314,1
CUST003938,744,22,13,0,13.95,261,0
CUST004682,688,2,8,0,36.29,87,1
CUST002871,589,11,12,0,17.04,194,0
CUST000414,712,16,3,1,34.9,269,4
CUST000446,703,22,1,1,21.42,217,0
CUST002256,595,19,10,0,8.96,21,3
CUST001971,674,20,9,0,57.64,71,1
CUST003033,531,7,2,0,16.61,199,0
CUST003798,532,11,6,1,149.92,157,2
CUST000145,590,18,13,0,11.24,29,5
CUST004312,684,19,8,0,29.78,66,0
CUST003889,610,18,14,1,6.05,243,3
CUST003302,764,6,7,0,35.48,243,3
CUST004057,619,11,3,0,34.9,207,2
CUST000850,649,3,5,1,33.81,48,0
CUST001802,767,19,12,0,39.39,79,2
CUST004567,643,22,5,0,18.06,29,0
CUST003470,681,24,2,0,44.27,308,0
CUST004089,758,21,4,0,60.95,319,0
CUST000296,834,21,8,0,30.34,108,0
CUST003157,751,11,2,0,18.01,48,1
CUST002915,716,18,6,1,19.76,252,1
CUST000391,850,18,1,0,29.13,16,0
CUST002472,576,19,2,1,16.86,339,2
CUST000799,846,21,3,0,35.5,240,0
CUST003029,698,4,2,2,15.76,226,0
CUST000304,714,2,11,0,25.82,12,0
CUST004929,590,23,13,0,15.0,273,0
CUST004043,579,23,5,2,11.12,18,0
CUST004179,640,9,14,0,19.46,127,0
CUST003234,676,22,10,0,5.19,55,4
CUST004627,678,18,8,0,20.97,160,2
CUST004988,699,24,9,0,29.86,220,0
CUST003420,634,4,1,0,35.76,160,0
CUST001925,716,4,3,0,21.95,14,1
CUST000604,554,19,6,0,29.34,68,0
CUST004405,795,18,6,0,20.0,201,4
CUST000908,633,14,7,0,42.59,13,2
CUST002762,693,21,6,0,39.67,235,3
CUST003039,651,16,10,0,34.0,49,2
CUST001767,678,19,14,3,2.15,283,0
CUST002244,702,12,11,0,32.06,242,1
CUST002893,850,11,13,1,12.4,216,0
CUST004830,536,10,10,0,24.27,135,1
CUST000105,607,20,2,0,12.57,305,3
CUST002832,580,9,10,2,13.62,276,2
CUST001122,704,17,3,2,31.49,170,2
CUST003772,710,9,2,0,50.51,43,0
CUST002366,791,18,14,1,16.16,282,0
CUST003004,684,7,4,0,5.02,25,1
CUST001994,782,16,11,0,38.76,77,1
CUST004042,769,4,14,0,34.57,304,1
CUST000357,670,21,9,0,22.2,61,0
CUST004705,624,2,1,0,55.17,334,0
CUST002405,668,6,12,0,21.98,161,2
CUST003705,626,19,9,2,35.15,43,1
CUST003859,686,7,2,1,21.53,88,0
CUST000076,616,24,13,0,44.84,61,3
CUST002719,707,24,1,0,3.72,49,0
CUST001282,549,15,14,0,16.39,353,1
CUST002218,710,23,3,0,28.34,312,0
CUST000218,735,14,1,1,19.99,215,5
CUST003398,725,7,7,0,45.55,329,2
CUST000817,471,2,12,0,9.15,316,0
CUST003194,697,20,2,1,31.45,312,4
CUST001497,713,16,14,0,32.95,233,0
CUST003286,850,12,9,1,14.22,333,1
CUST000252,693,20,2,1,22.28,339,0
CUST004105,562,13,8,0,37.37,198,1
CUST002696,544,2,6,1,6.66,327,5
CUST002724,661,17,14,3,39.39,15,1
CUST002825,611,16,6,1,2.37,146,2
CUST004175,745,20,4,0,36.83,204,5
CUST003071,811,5,1,0,8.96,108,1
CUST003177,487,6,12,0,20.18,90,0
CUST004135,653,17,10,0,14.17,358,0
CUST000311,783,19,8,0,34.21,20,0
CUST003972,747,13,7,0,31.68,54,4
CUST003072,613,7,6,0,34.45,347,3
CUST001886,710,2,5,0,54.65,189,1
CUST001809,776,11,13,1,13.51,317,0
CUST002408,999,12,11,0,14.79,353,2
CUST001647,732,2,2,0,29.33,89,3
CUST001496,781,17,1,2,47.12,359,2
CUST001801,673,5,12,0,16.96,206,0
CUST002834,687,10,14,2,46.02,94,0
CUST000085,762,20,7,0,19.42,305,3
CUST001917,737,21,4,0,22.46,280,1
CUST001498,788,23,2,0,21.25,178,0
CUST003453,754,12,13,1,39.11,248,1
CUST004959,820,13,12,0,18.92,140,1
CUST001616,633,6,3,0,31.22,47,1
CUST003027,706,15,2,1,33.43,295,0
CUST001111,668,17,9,0,41.7,70,2
CUST004323,547,13,4,3,37.88,52,1
CUST003944,601,8,14,0,11.86,8,3
CUST003987,768,21,1,1,22.36,51,3
CUST004650,733,22,5,0,30.35,129,4
CUST003882,758,24,13,3,15.31,211,2
CUST002399,664,23,7,0,8.01,318,0
CUST003866,694,15,1,0,5.26,16,0
CUST004377,715,19,12,0,27.78,32,2
CUST001847,657,8,13,2,15.23,74,0
CUST004512,712,6,4,0,37.57,14,2
CUST000806,512,7,12,0,42.14,139,0
CUST001391,685,11,13,0,19.25,132,0
CUST004800,643,21,12,2,38.15,344,1
CUST001870,721,3,11,0,17.07,107,0
CUST004158,817,2,13,0,42.76,289,2
CUST002739,726,18,9,0,14.54,296,1
CUST000801,731,10,3,0,46.5,313,1
CUST001418,850,14,8,0,30.47,13,0
CUST003387,654,10,8,0,24.74,262,1
CUST000572,611,13,9,0,54.94,175,2
CUST004874,572,15,7,0,21.59,152,2
CUST000135,801,16,5,0,40.48,138,1
CUST000677,772,9,10,0,49.18,64,0
CUST000486,566,13,4,0,34.83,62,1
CUST001210,770,13,6,0,31.04,172,2
CUST004811,721,2,3,0,44.32,8,1
CUST002618,570,15,8,0,12.56,77,2
CUST003268,715,19,4,0,24.44,302,0
CUST001601,696,5,11,0,46.52,215,0
CUST004726,681,9,10,1,78.78,260,4
CUST002659,571,9,2,0,18.39,90,4
CUST002296,850,5,5,2,66.74,43,0
CUST000699,587,9,14,0,16.07,159,0
CUST003589,605,3,8,1,12.57,39,1
CUST003310,576,18,6,0,26.23,220,1
CUST004442,788,13,9,2,30.52,154,0
CUST003617,591,21,6,0,18.63,166,4
CUST001291,651,14,3,3,39.44,25,2
CUST001246,717,10,1,2,34.94,131,2
CUST002647,510,20,10,0,21.68,349,2
CUST004093,606,16,8,0,0.58,106,0
CUST003295,619,20,12,0,34.75,8,0
CUST003162,767,22,8,1,17.6,64,0
CUST002513,667,15,7,0,33.31,359,6
CUST000114,645,23,12,0,32.24,56,0
CUST003407,765,6,14,1,4.62,8,1
CUST001321,641,8,7,0,26.0,280,2
CUST003204,785,13,13,1,43.24,274,1
CUST000962,850,21,14,0,14.01,77,1
CUST003619,782,21,12,1,50.13,286,0
CUST003831,844,5,4,0,57.77,345,0
CUST000131,730,2,2,0,29.8,32,2
CUST004694,702,8,7,2,32.23,328,2
CUST000095,678,4,3,0,39.32,182,1
CUST002589,765,11,13,0,49.89,146,4
CUST001512,578,13,14,1,23.17,176,0
CUST004403,767,9,1,0,14.07,326,2
CUST002718,649,16,1,0,14.79,70,2
CUST000833,733,10,14,1,27.93,251,1
CUST004619,695,7,14,0,14.26,224,3
CUST000287,737,17,10,0,51.0,55,1
CUST004797,745,8,8,0,49.81,62,1
CUST000985,704,16,7,0,31.76,30,0
CUST000281,699,8,1,0,11.69,303,2
CUST002798,643,9,4,0,36.32,155,2
CUST000649,684,15,12,2,45.74,143,4
CUST003965,618,17,4,0,25.56,153,0
CUST003147,588,17,4,0,37.92,126,0
CUST000299,551,2,10,0,25.03,16,1
CUST002120,741,6,6,1,12.24,338,0
CUST003262,597,3,12,0,21.04,295,0
CUST001555,726,13,4,0,23.53,288,0
CUST002936,687,21,14,0,39.9,315,2
CUST003595,584,11,13,3,26.11,223,2
CUST003759,549,3,2,1,37.27,150,3
CUST001989,709,15,1,0,57.74,114,0
CUST000447,590,11,11,0,32.71,26,1
CUST000791,701,8,6,0,13.32,21,0
CUST002397,723,22,13,0,45.63,313,0
CUST004792,593,24,6,1,39.17,158,0
CUST000383,570,16,7,0,19.11,158,0
CUST002596,665,6,7,2,48.29,163,0
CUST000836,655,8,8,0,22.31,129,1
CUST000719,622,15,4,0,32.84,47,1
CUST000579,517,6,14,0,30.64,43,1
CUST003239,760,14,11,0,22.75,149,0
CUST000763,672,3,9,0,57.33,225,1
CUST004558,725,4,1,0,27.12,352,1
CUST000987,674,17,1,0,19.2,328,2
CUST004591,750,21,1,0,16.13,357,4
CUST003818,999,11,2,1,19.46,138,2
CUST004084,653,9,2,0,27.86,308,2
CUST003891,611,7,3,0,21.47,239,0
CUST004064,700,11,8,0,48.83,344,1
CUST002109,650,2,5,0,32.92,25,1
CUST001701,638,15,13,0,15.41,24,5
CUST003531,543,20,1,0,69.08,81,2
CUST000195,646,18,11,0,33.49,28,0
CUST003946,712,23,10,0,47.41,60,3
CUST004547,669,15,12,1,71.61,316,1
CUST004527,725,5,3,0,38.95,62,0
CUST003460,597,13,5,2,6.31,197,3
CUST000557,634,19,14,1,16.83,356,1
CUST001530,710,24,9,2,62.92,80,0
CUST001328,677,17,5,0,43.1,233,0
CUST003306,440,12,13,2,18.47,219,1
CUST002219,634,20,6,0,21.75,174,0
CUST002041,592,11,2,0,25.8,19,0
CUST003084,667,12,14,1,27.29,276,0
CUST004523,432,18,6,0,15.41,211,2
CUST001626,696,7,11,2,23.56,122,0
CUST002312,733,12,13,0,33.57,252,0
CUST002635,630,2,5,0,34.26,194,0
CUST003139,657,14,4,3,13.99,37,1
CUST004014,622,17,10,1,64.69,50,2
CUST001671,806,12,9,1,36.48,40,0
CUST001889,786,23,8,1,8.58,267,3
CUST001781,771,5,11,1,22.44,235,3
CUST002439,831,4,14,0,43.42,42,1
CUST002186,784,17,7,0,7.56,117,3
CUST001662,637,6,4,3,10.72,267,0
CUST000310,688,23,11,1,29.89,262,0
CUST004301,724,4,3,0,65.43,340,3
CUST002386,705,3,1,1,59.29,131,2
CUST000208,563,19,3,0,51.23,40,0
CUST003716,733,17,13,0,44.31,317,0
CUST002080,721,5,2,0,25.94,152,2
CUST000059,726,20,14,0,63.58,186,0
CUST004400,706,11,5,3,20.45,312,0
CUST001354,679,8,8,2,13.82,125,0
CUST000589,730,22,4,1,38.67,191,1
CUST004810,517,7,12,0,12.36,193,0
CUST002675,720,9,7,0,21.03,120,0
CUST004197,762,13,9,0,40.12,326,0
CUST004501,816,8,11,1,21.86,31,1
CUST000846,724,12,4,0,5.01,45,2
CUST002552,606,6,5,0,13.02,295,2
CUST002768,639,16,9,0,45.73,46,0
CUST001820,719,16,2,0,20.47,126,1
CUST003273,714,3,2,0,28.72,12,3
CUST002301,596,5,10,2,51.67,102,0
CUST004724,691,3,2,0,19.38,359,1
CUST000671,665,22,1,0,27.64,340,1
CUST001919,657,4,6,0,26.2,332,3
CUST000123,686,11,11,0,23.58,312,1
CUST000964,684,3,1,0,17.73,179,0
CUST003498,805,17,13,0,35.21,271,2
CUST000050,521,9,14,0,83.36,79,1
CUST000015,676,6,5,0,41.18,79,1
CUST001317,680,6,11,1,51.14,43,0
CUST003961,533,22,10,0,25.2,225,0
CUST001085,736,21,4,1,19.58,99,4
CUST000225,747,11,13,2,28.59,296,3
CUST001162,553,4,1,0,10.23,313,4
CUST000479,743,17,11,0,28.35,77,4
CUST001091,611,12,8,0,56.8,334,0
CUST000775,709,24,5,1,42.69,252,0
CUST000950,697,18,6,0,12.72,79,1
CUST000206,699,14,7,0,25.45,65,1
CUST001950,509,2,8,0,47.66,26,5
CUST000582,545,5,12,0,13.48,94,0
CUST001448,697,7,3,0,15.08,309,0
CUST003800,722,21,6,0,17.72,228,1
CUST003467,606,22,9,2,44.76,189,1
CUST003560,789,4,11,2,38.31,24,1
CUST004216,628,14,4,2,49.96,35,2
CUST004716,652,20,12,0,11.72,86,1
CUST002154,667,2,8,0,20.19,334,0
CUST000224,699,24,14,0,27.08,24,1
CUST000679,671,14,3,1,33.54,135,3
CUST002835,655,3,1,0,39.09,151,3
CUST000030,672,12,2,0,23.09,199,2
CUST003098,698,17,13,0,16.71,288,2
CUST004488,699,22,12,0,20.55,232,1
CUST002495,702,12,5,0,30.37,57,0
CUST004235,679,2,7,0,44.3,20,1
CUST003586,734,23,6,1,4.24,313,1
CUST000721,693,10,9,0,58.72,325,1
CUST004290,703,8,4,0,29.88,308,3
CUST004183,711,22,7,0,46.17,83,0
CUST000407,730,19,4,0,26.09,266,1
CUST001068,746,2,3,0,30.34,168,0
CUST002084,673,20,6,0,32.24,190,2
CUST000559,723,11,11,0,14.41,115,0
CUST000940,772,14,11,1,3.79,357,0
CUST000838,606,19,13,0,42.73,337,0
CUST000506,676,12,13,0,32.29,226,4
CUST001286,653,22,5,0,31.74,281,0
CUST000140,781,10,11,0,26.32,110,0
CUST004778,579,20,10,0,56.99,309,0
CUST003775,627,15,11,0,24.4,200,0
CUST001367,781,9,8,0,43.05,306,0
CUST000168,692,18,10,0,33.51,240,2
CUST001426,715,5,14,0,56.88,311,2
CUST001492,662,21,2,0,28.76,350,2
CUST004121,711,23,4,0,39.7,239,1
CUST003994,673,10,8,0,43.42,336,1
CUST000924,593,14,13,0,14.48,99,0
CUST000939,795,6,12,0,44.49,229,3
CUST001637,683,20,1,2,107.61,207,0
CUST001621,698,15,10,1,56.49,85,1
CUST003092,658,14,3,0,12.08,63,0
CUST001487,802,12,7,0,30.18,97,0
CUST000493,725,20,13,0,44.55,208,2
CUST002139,660,8,2,0,50.53,257,0
CUST004409,700,8,7,0,55.95,47,1
CUST001214,607,12,6,0,4.34,65,0
CUST000023,673,22,7,1,28.29,252,1
CUST004444,641,13,8,0,37.22,209,0
CUST003287,567,12,6,0,11.66,69,2
CUST002829,690,22,6,1,53.47,48,1
CUST003219,649,7,11,0,10.29,174,2
CUST001844,798,14,7,2,36.08,323,3
CUST001981,561,13,2,0,33.09,171,1
CUST001679,645,9,3,0,47.58,86,3
CUST004208,701,12,10,0,51.44,237,0
CUST000197,752,18,1,0,10.81,352,0
CUST001574,644,19,14,0,28.71,203,3
CUST003799,850,5,8,0,67.77,162,0
CUST000026,649,24,3,1,17.44,300,0
CUST004398,599,6,3,1,45.11,333,0
CUST000879,670,5,11,0,33.61,87,0
CUST004325,825,10,1,0,46.79,149,3
CUST000448,762,21,13,0,46.25,92,3
CUST001672,818,13,6,0,19.66,147,0
CUST001164,793,15,14,1,56.14,280,2
CUST003125,829,14,14,0,45.39,204,2
CUST001377,681,7,3,0,6.22,210,0
CUST004528,830,22,11,0,5.89,106,0
CUST003367,714,5,4,0,191.16,309,1
CUST003368,734,24,1,1,17.15,190,1
CUST004758,795,11,12,0,25.43,351,1
CUST004956,850,17,2,0,44.26,75,2
CUST000955,816,21,14,0,40.6,176,6
CUST003583,577,12,1,0,64.51,201,3
CUST004333,683,23,13,2,27.27,29,3
CUST004548,681,4,6,0,54.95,99,0
CUST002311,598,12,13,0,16.28,323,4
CUST002921,588,11,9,1,40.23,75,6
CUST003361,638,14,14,3,44.07,122,1
CUST003771,738,11,11,3,35.94,133,2
CUST001289,746,13,9,0,29.59,334,1
CUST000201,655,6,7,0,12.28,228,6
CUST003538,527,22,10,2,25.07,303,1
CUST004438,693,16,10,3,22.61,189,1
CUST000022,809,11,6,0,46.73,40,0
CUST004753,624,24,1,0,27.3,236,3
CUST001876,807,12,3,1,51.85,93,0
CUST001384,676,3,13,0,26.32,123,2
CUST003943,763,18,7,0,19.11,97,0
CUST004701,773,12,5,0,33.51,150,2
CUST002970,637,14,12,1,5.42,353,0
CUST002020,672,9,9,0,25.88,143,0
CUST002066,729,3,14,0,15.15,338,2
CUST002760,680,10,7,1,19.16,319,1
CUST004367,579,22,3,1,33.35,101,1
CUST001157,690,21,10,3,27.31,230,0
CUST001953,723,19,1,0,15.18,92,3
CUST003526,649,17,12,0,10.7,31,1
CUST001165,578,19,7,0,29.02,170,1
CUST001600,824,13,11,0,44.55,147,5
CUST004657,723,10,8,0,23.56,210,1
CUST000928,772,20,13,0,15.94,186,3
CUST004783,696,17,3,0,4.69,245,0
CUST000654,685,10,11,0,38.65,289,0
CUST002903,778,21,13,0,22.12,107,2
CUST001268,671,6,8,1,13.0,222,1
CUST003309,659,21,11,1,17.94,338,0
CUST000803,762,20,6,0,17.64,181,0
CUST000278,787,16,13,0,8.22,52,0
CUST001500,641,5,10,0,27.13,62,1
CUST000770,747,23,11,0,33.85,255,2
CUST002316,575,9,10,3,19.64,72,0
CUST001812,670,17,1,0,23.34,49,0
CUST002168,721,13,1,0,13.63,81,1
CUST002230,633,4,13,0,52.11,73,0
CUST003107,726,10,13,1,29.99,74,0
CUST001899,714,17,12,0,7.71,295,1
CUST001756,725,23,11,2,6.36,85,5
CUST000049,755,16,1,0,34.93,157,0
CUST003210,670,21,3,3,7.88,268,3
CUST001292,605,4,2,0,25.12,144,5
CUST000631,635,6,12,2,58.04,259,3
CUST000909,648,9,12,1,28.06,249,1
CUST000983,850,24,10,3,28.76,165,3
CUST001255,567,8,1,0,30.3,9,0
CUST001430,611,14,6,0,17.43,217,3
CUST003285,612,17,4,2,42.22,249,1
CUST003711,805,12,2,0,17.6,283,1
CUST003471,700,15,14,1,35.97,257,2
CUST001443,592,8,5,2,48.21,51,4
CUST003664,686,22,2,0,25.46,352,0
CUST001465,654,9,1,0,21.5,134,1
CUST002979,648,10,3,1,27.97,161,2
CUST001115,728,14,10,0,36.89,79,1
CUST001741,644,5,10,0,13.17,171,0
CUST001678,728,5,12,0,18.77,34,0
CUST001300,732,7,3,0,44.93,281,0
CUST002040,608,13,13,0,75.26,332,0
CUST004723,999,8,14,0,15.21,210,0
CUST000321,676,12,8,1,13.74,150,0
CUST003124,850,5,7,1,39.41,149,2
CUST004262,676,19,14,0,44.59,66,0
CUST003458,704,8,11,0,26.53,194,0
CUST001192,663,8,14,2,53.66,313,1
CUST002064,629,22,3,0,38.08,17,1
CUST004786,622,16,3,0,35.28,311,1
CUST003038,700,15,7,0,31.32,177,1
CUST002481,725,16,2,0,39.05,160,0
CUST002637,517,10,7,1,29.23,251,0
CUST000387,707,23,2,2,9.08,182,1
CUST002729,717,24,2,0,116.32,315,0
CUST004749,794,10,3,2,36.86,79,2
CUST000166,761,13,7,0,32.32,331,0
CUST002411,640,9,7,0,17.2,217,2
CUST004781,599,23,2,1,25.56,54,2
CUST000796,632,19,2,1,26.8,285,0
CUST000475,714,16,3,0,18.16,248,1
CUST004336,652,3,13,0,32.45,305,1
CUST004832,720,21,8,0,24.3,312,0
CUST004337,825,12,2,0,28.79,313,4
CUST003867,757,14,12,0,16.61,76,0
CUST000329,710,8,12,0,27.59,13,0
CUST001140,678,21,4,0,19.57,305,1
CUST000464,670,9,6,0,10.32,247,2
CUST003222,745,7,11,0,26.95,286,0
CUST004413,681,4,13,0,37.46,300,3
CUST000894,722,2,5,0,23.76,127,1
CUST001673,622,15,10,0,33.94,294,0
CUST003527,682,2,13,2,20.69,334,1
CUST003304,684,9,3,1,175.36,174,0
CUST004507,717,20,10,0,32.58,356,0
CUST001036,575,22,3,0,54.43,234,0
CUST002160,724,17,8,0,33.93,118,1
CUST000499,686,23,4,0,28.12,316,0
CUST003532,552,7,3,0,42.65,207,5
CUST000935,770,10,4,1,46.57,60,0
CUST001294,592,21,9,0,64.99,231,4
CUST001783,655,7,3,0,44.01,185,0
CUST004664,520,4,12,0,25.55,76,1
CUST004596,736,7,5,0,8.9,99,1
CUST003732,693,11,10,0,54.43,159,0
CUST004739,794,14,9,0,35.09,320,0
CUST001906,659,2,12,0,29.73,37,0
CUST004349,721,17,7,1,54.27,36,0
CUST000313,739,13,2,0,49.03,285,1
CUST001879,698,14,6,0,55.06,283,1
CUST003187,647,15,14,0,42.05,342,3
CUST001082,606,21,9,0,30.22,228,0
CUST003729,611,12,12,2,9.34,240,0
CUST000864,734,15,6,1,13.58,237,3
CUST004841,622,9,3,2,42.12,86,3
CUST001711,626,10,5,0,22.97,309,2
CUST004056,0,14,5,0,15.34,44,0
CUST001283,673,15,11,0,11.78,164,3
CUST000724,706,16,6,0,45.41,147,0
CUST003184,724,22,5,0,40.55,158,0
CUST003877,611,24,1,0,29.4,261,0
CUST002356,682,21,4,0,25.57,207,0
CUST000703,488,6,14,0,9.83,181,0
CUST000852,696,8,6,0,10.53,22,1
CUST001760,637,14,13,1,34.79,97,0
CUST004843,513,4,9,0,33.41,87,0
CUST003486,589,2,12,1,49.72,85,2
CUST004594,673,20,14,0,41.97,229,0
CUST004709,629,22,13,1,35.02,230,2
CUST000618,683,3,1,1,32.68,76,2
CUST004982,690,17,7,0,46.8,358,1
CUST000808,702,19,14,0,4.54,310,0
CUST004045,673,6,2,0,28.3,7,0
CUST003553,586,7,2,0,29.63,246,0
CUST001390,735,18,11,3,36.33,32,0
CUST004355,684,19,4,0,32.1,29,3
CUST003421,565,5,14,0,3.56,218,3
CUST003549,618,10,12,0,15.17,211,0
CUST003937,751,7,7,0,1.95,136,2
CUST004324,568,19,11,0,8.36,102,3
CUST004887,768,18,9,0,11.86,137,3
CUST004989,850,2,13,1,14.92,290,3
CUST000949,631,3,7,1,23.1,73,0
CUST001159,616,3,3,0,31.72,240,5
CUST002930,736,13,9,1,10.55,43,2
CUST002553,647,8,4,2,18.93,61,2
CUST004595,638,20,12,0,17.1,239,4
CUST001658,724,7,13,1,57.82,223,0
CUST002123,629,16,14,0,75.01,244,1
CUST001590,656,16,6,2,14.74,359,1
CUST001887,649,14,4,2,14.06,114,0
CUST001640,677,14,3,0,37.58,117,0
CUST004256,560,16,1,0,25.03,231,2
CUST004161,645,11,2,1,17.22,303,0
CUST004642,607,16,3,0,23.78,198,1
CUST001930,600,2,12,3,31.67,123,2
CUST001005,800,8,8,0,16.06,23,2
CUST001440,850,16,10,0,39.49,77,4
CUST002329,600,4,11,1,25.32,119,1
CUST003088,715,13,7,0,30.02,173,0
CUST000267,634,6,8,3,27.42,119,2
CUST002600,730,4,1,0,32.82,333,1
CUST003635,529,5,4,0,8.76,32,3
CUST000957,627,11,13,1,41.93,136,0
CUST001744,669,21,14,1,12.01,137,0
CUST001799,524,12,6,0,24.56,53,0
CUST003081,702,21,9,0,49.8,227,0
CUST000926,554,17,2,1,23.22,356,2
CUST002505,742,10,14,2,31.22,92,1
CUST004835,618,14,8,3,35.64,335,0
CUST000784,635,6,5,0,22.44,348,0
CUST004876,677,10,13,0,10.49,207,0
CUST003550,655,22,1,3,69.76,206,4
CUST003504,702,10,3,0,10.46,46,0
CUST001386,825,11,5,1,20.0,174,1
CUST004115,771,15,3,2,11.02,13,3
CUST000354,563,23,8,0,53.45,299,0
CUST000788,615,14,13,1,20.88,23,3
