transaction_id,loan_id,payment_date,payment_amount_due,payment_amount_received,payment_method,payment_status
TXN00025691,LOAN0005402,2023-08-08,862.8,825.97,ACH,Success
TXN00025692,LOAN0002609,2025-09-26,1701.18,1715.88,ACH,Success
TXN00025693,LOAN0001683,18/12/2025,1823.78,1872.73,ACH,Success
TXN00025694,LOAN0007163,2024-04-15,1914.3,1890.16,Credit Card,Success
TXN00025695,LOAN0005675,2025-04-22,877.82,889.78,ACH,Success
TXN00025696,LOAN0002270,2024-12-29,1125.27,1124.98,ACH,Success
TXN00025697,LOAN0000294,2022-08-17,1501.52,1555.06,Manual Check,Success
TXN00025698,LOAN0001899,2022-06-13,407.47,0.0,Auto-Pay,Bounced/NSF
TXN00025699,LOAN0003495,25/01/2025,1103.71,0.0,Auto-Pay,Bounced/NSF
TXN00025700,LOAN0001273,2024-07-24,330.36,324.85,Auto-Pay,Success
TXN00025701,LOAN0007485,2024-09-24,1878.55,1833.94,ACH,Success
TXN00025702,LOAN0007135,13/10/2024,337.34,0.0,ACH,Bounced/NSF
TXN00025703,LOAN0004208,03/03/2025,1891.59,1802.41,Auto-Pay,Success
TXN00025704,LOAN0002976,2022-02-23,446.51,0.0,Credit Card,Bounced/NSF
TXN00025705,LOAN0000008,2025-10-05,766.86,0.0,Manual Check,Bounced/NSF
TXN00025706,LOAN0004097,2025-05-18,250.8,247.8,Credit Card,Success
TXN00025707,LOAN0004663,2025-03-19,400.93,391.38,Auto-Pay,Success
TXN00025708,LOAN0003940,2023-08-26,972.52,949.44,Auto-Pay,Success
TXN00025709,LOAN0002391,2023-12-02,602.55,579.2,ACH,Success
TXN00025710,LOAN0007305,2025-07-04,1663.93,1647.8,Manual Check,Success
TXN00025711,LOAN0007058,09/08/2025,261.03,270.5,Auto-Pay,Success
TXN00025712,LOAN0005975,2024-05-05,902.71,0.0,ACH,Bounced/NSF
TXN00025713,LOAN0006293,2025-07-01,968.3,0.0,Auto-Pay,Bounced/NSF
TXN00025714,LOAN0003835,2022-07-11,1481.11,1439.93,Credit Card,Success
TXN00025715,LOAN0006812,2024-02-12,1099.06,1122.72,Auto-Pay,Success
TXN00025716,LOAN0002118,2023-04-06,479.69,499.09,ACH,Success
TXN00025717,LOAN0005472,2022-12-02,1194.42,1232.62,Auto-Pay,Success
TXN00025718,LOAN0004704,2025-10-31,1966.08,1939.18,Credit Card,Success
TXN00025719,LOAN0007845,2025-08-11,1255.59,1296.51,ACH,Success
TXN00025720,LOAN0000531,28/11/2022,1448.74,0.0,Auto-Pay,Failed
TXN00025721,LOAN0002861,2024-05-07,1856.66,1801.82,Auto-Pay,Success
TXN00025722,LOAN0004263,2025-04-17,1094.73,0.0,Auto-Pay,Bounced/NSF
TXN00025723,LOAN0003333,2025-03-31,1768.34,1742.69,Auto-Pay,Success
TXN00025724,LOAN0004799,2024-09-11,995.67,950.2,Manual Check,Success
TXN00025725,LOAN0000487,2024-08-17,1951.49,1879.16,ACH,Success
TXN00025726,LOAN0007040,23/01/2022,1173.0,0.0,Manual Check,Failed
TXN00025727,LOAN0003372,2024-11-04,980.52,0.0,Auto-Pay,Failed
TXN00025728,LOAN0003925,2025-01-30,758.53,741.29,Auto-Pay,Success
TXN00025729,LOAN0002800,2022-10-26,980.98,977.75,Credit Card,Success
TXN00025730,LOAN0001605,2025-04-17,603.73,610.95,ACH,Success
TXN00025731,LOAN0002976,2025-01-03,1637.26,1632.73,Auto-Pay,Success
TXN00025732,LOAN0000772,2025-12-13,1393.2,1397.28,Auto-Pay,Success
TXN00025733,LOAN0007777,2022-03-10,571.32,590.51,Manual Check,Success
TXN00025734,LOAN0005316,2025-08-07,644.35,636.12,Manual Check,Success
TXN00025735,LOAN0000163,2024-06-07,565.61,587.36,Auto-Pay,Success
TXN00025736,LOAN0003494,2023-11-22,1993.11,1978.85,Auto-Pay,Success
TXN00025737,LOAN0003371,2025-05-31,1835.28,1847.55,ACH,Success
TXN00025738,LOAN0007529,2025-07-09,861.04,0.0,Auto-Pay,Failed
TXN00025739,LOAN0002022,2025-07-12,1692.69,1692.16,Auto-Pay,Success
TXN00025740,LOAN0003465,2022-07-25,1178.48,0.0,Manual Check,Bounced/NSF
TXN00025741,LOAN0001940,2025-10-04,1175.0,1177.25,Auto-Pay,Success
TXN00025742,LOAN0004493,2022-08-02,1767.96,1703.45,Auto-Pay,Success
TXN00025743,LOAN0007796,2023-11-21,1786.62,1874.24,Auto-Pay,Success
TXN00025744,LOAN0007835,2022-12-28,1753.14,1717.84,Auto-Pay,Success
TXN00025745,LOAN0001447,2025-12-03,1980.99,0.0,Auto-Pay,Failed
TXN00025746,LOAN0002354,2024-02-21,1808.45,1746.71,Credit Card,Success
TXN00025747,LOAN0006586,2024-03-09,566.03,571.05,ACH,Success
TXN00025748,LOAN0004153,2022-12-07,1377.29,1373.1,Manual Check,Success
TXN00025749,LOAN0006178,2024-03-20,1933.67,0.0,Auto-Pay,Failed
TXN00025750,LOAN0007209,2022-07-28,1127.03,1176.47,Manual Check,Success
TXN00025751,LOAN0005137,2023-01-26,1399.75,0.0,ACH,Bounced/NSF
TXN00025752,LOAN0004642,2022-02-03,445.48,0.0,Credit Card,Bounced/NSF
TXN00025753,LOAN0004174,2024-11-08,1823.6,1820.83,Auto-Pay,Success
TXN00025754,LOAN0007490,2023-06-25,461.82,452.5,ACH,Success
TXN00025755,LOAN0008003,2023-05-25,1616.21,1694.62,Auto-Pay,Success
TXN00025756,LOAN0005997,2025-04-01,841.97,0.0,Manual Check,Failed
TXN00025757,LOAN0004568,07/02/2024,818.25,0.0,ACH,Failed
TXN00025758,LOAN0000164,2024-07-03,912.98,0.0,ACH,Failed
TXN00025759,LOAN0003139,2024-12-03,1549.21,1605.64,ACH,Success
TXN00025760,LOAN0004581,2025-12-07,355.23,355.43,Auto-Pay,Success
TXN00025761,LOAN0001037,2023-11-02,992.46,957.7,ACH,Success
TXN00025762,LOAN0007683,2023-10-21,1520.96,1538.11,Manual Check,Success
TXN00025763,LOAN0006524,2023-10-24,1678.0,1663.47,ACH,Success
TXN00025764,LOAN0004523,2023-02-26,1842.36,1801.25,Auto-Pay,Success
TXN00025765,LOAN0003721,2023-07-22,772.0,804.78,Auto-Pay,Success
TXN00025766,LOAN0002100,2023-11-26,1876.29,0.0,ACH,Bounced/NSF
TXN00025767,LOAN0004691,2022-06-24,674.73,679.45,Auto-Pay,Success
TXN00025768,LOAN0005205,2025-10-10,1575.66,1610.63,Auto-Pay,Success
TXN00025769,LOAN0006127,2025-04-22,1943.22,0.0,ACH,Bounced/NSF
TXN00025770,LOAN0004153,2023-04-30,718.3,0.0,ACH,Bounced/NSF
TXN00025771,LOAN0003545,2024-09-08,1203.1,0.0,ACH,Bounced/NSF
TXN00025772,LOAN0004256,2024-09-04,1236.5,1293.52,ACH,Success
TXN00025773,LOAN0007488,2022-04-10,1804.89,1740.71,Auto-Pay,Success
TXN00025774,LOAN0003742,2025-02-24,791.95,779.07,ACH,Success
TXN00025775,LOAN0004976,2023-01-25,349.98,367.04,ACH,Success
TXN00025776,LOAN0003357,2025-10-21,1880.06,1790.38,Auto-Pay,Success
TXN00025777,LOAN0006905,2025-10-31,1763.12,0.0,Manual Check,Failed
TXN00025778,LOAN0005061,2022-08-01,1413.36,0.0,Auto-Pay,Bounced/NSF
TXN00025779,LOAN0002828,2023-09-16,1643.93,1562.6,Auto-Pay,Success
TXN00025780,LOAN0001966,2025-06-23,858.43,829.82,ACH,Success
TXN00025781,LOAN0001354,02/07/2025,1332.42,1291.03,ACH,Success
TXN00025782,LOAN0007322,03/12/2022,1576.34,1546.81,Auto-Pay,Success
TXN00025783,LOAN0006730,2025-06-27,1456.31,0.0,Auto-Pay,Failed
TXN00025784,LOAN0006893,2023-05-22,1961.13,2038.81,Credit Card,Success
TXN00025785,LOAN0001043,2024-10-27,1013.64,1047.55,ACH,Success
TXN00025786,LOAN0007479,2022-12-10,1960.23,1981.36,Auto-Pay,Success
TXN00025787,LOAN0001064,2022-05-24,1783.66,1866.81,Auto-Pay,Success
TXN00025788,LOAN0008088,2025-05-30,343.9,336.0,ACH,Success
TXN00025789,LOAN0006679,13/11/2024,1812.04,1843.56,Manual Check,Success
TXN00025790,LOAN0005733,30/09/2024,275.75,0.0,Auto-Pay,Failed
TXN00025791,LOAN0006892,2023-08-17,603.61,573.95,Manual Check,Success
TXN00025792,LOAN0003970,2024-04-15,287.76,282.34,Manual Check,Success
TXN00025793,LOAN0000495,2023-08-08,1708.11,1738.9,Credit Card,Success
TXN00025794,LOAN0004015,2025-12-22,544.88,0.0,Auto-Pay,Bounced/NSF
TXN00025795,LOAN0004707,2022-04-10,1917.56,1970.85,ACH,Success
TXN00025796,LOAN0006508,2024-06-06,432.1,432.11,ACH,Success
TXN00025797,LOAN0001925,2024-02-25,1565.55,1633.24,ACH,Success
TXN00025798,LOAN0001580,2022-01-20,1481.62,1532.84,ACH,Success
TXN00025799,LOAN0001296,2024-04-18,1042.59,999.05,ACH,Success
TXN00025800,LOAN0007562,2024-08-08,974.33,0.0,ACH,Bounced/NSF
TXN00025801,LOAN0003798,2022-09-02,1900.34,1954.93,Auto-Pay,Success
TXN00025802,LOAN0003627,12/05/2024,1925.17,0.0,Credit Card,Bounced/NSF
TXN00025803,LOAN0004562,2025-10-25,1246.59,0.0,Credit Card,Failed
TXN00025804,LOAN0001283,2022-03-27,685.45,691.04,Credit Card,Success
TXN00025805,LOAN0002440,2024-08-26,1662.63,1714.13,ACH,Success
TXN00025806,LOAN0004576,2024-04-10,713.18,0.0,Auto-Pay,Failed
TXN00025807,LOAN0007750,2024-05-06,1458.06,1512.93,Auto-Pay,Success
TXN00025808,LOAN0007768,2023-11-29,1611.29,1637.28,Manual Check,Success
TXN00025809,LOAN0001253,06/07/2025,1376.08,0.0,ACH,Failed
TXN00025810,LOAN0007504,2023-03-26,1094.28,0.0,Manual Check,Failed
TXN00025811,LOAN0007580,2025-08-21,1037.88,1049.77,ACH,Success
TXN00025812,LOAN0007399,2022-10-18,1788.36,1809.0,Auto-Pay,Success
TXN00025813,LOAN0005572,2022-05-19,593.52,0.0,Auto-Pay,Failed
TXN00025814,LOAN0004670,2022-10-19,1036.49,0.0,Auto-Pay,Bounced/NSF
TXN00025815,LOAN0001736,2023-01-21,1931.87,1943.59,Auto-Pay,Success
TXN00025816,LOAN0005299,2023-08-20,1362.87,0.0,Manual Check,Failed
TXN00025817,LOAN0006644,2024-04-13,1117.67,1132.66,Auto-Pay,Success
TXN00025818,LOAN0004424,27/07/2025,508.34,508.51,Credit Card,Success
TXN00025819,LOAN0002739,2025-12-06,755.69,738.49,Credit Card,Success
TXN00025820,LOAN0002449,2025-11-29,628.98,628.65,Manual Check,Success
TXN00025821,LOAN0006127,2025-02-21,669.03,693.32,ACH,Success
TXN00025822,LOAN0003549,2024-06-23,318.88,0.0,Auto-Pay,Failed
TXN00025823,LOAN0003179,01/10/2022,881.65,838.41,Auto-Pay,Success
TXN00025824,LOAN0006155,2024-12-15,1949.97,1862.45,Auto-Pay,Success
TXN00025825,LOAN0001690,2023-04-20,1183.21,1212.46,Auto-Pay,Success
TXN00025826,LOAN0002744,2022-09-05,1738.62,1773.45,ACH,Success
TXN00025827,LOAN0001063,19/04/2024,557.21,0.0,Auto-Pay,Bounced/NSF
TXN00025828,LOAN0007923,2023-01-03,1329.99,0.0,Auto-Pay,Bounced/NSF
TXN00025829,LOAN0006065,2025-09-22,1410.49,1413.45,Auto-Pay,Success
TXN00025830,LOAN0006695,2024-10-21,508.51,532.56,Auto-Pay,Success
TXN00025831,LOAN0006533,2025-06-12,1356.91,0.0,Credit Card,Bounced/NSF
TXN00025832,LOAN0003885,2023-02-28,707.75,0.0,ACH,Failed
TXN00025833,LOAN0000142,2025-09-26,572.99,578.51,Credit Card,Success
TXN00025834,LOAN0004280,2022-10-15,1253.4,1203.83,Credit Card,Success
TXN00025835,LOAN0001847,2023-08-24,1734.42,1665.73,Auto-Pay,Success
TXN00025836,LOAN0000192,2022-01-21,1147.65,1130.62,Auto-Pay,Success
TXN00025837,LOAN0006725,24/05/2024,780.35,0.0,ACH,Bounced/NSF
TXN00025838,LOAN0002091,2024-06-27,861.6,870.79,Auto-Pay,Success
TXN00025839,LOAN0003458,2022-07-15,613.1,609.23,ACH,Success
TXN00025840,LOAN0003234,2024-09-30,1081.18,0.0,Auto-Pay,Bounced/NSF
TXN00025841,LOAN0003162,2023-12-31,1898.7,1808.87,Credit Card,Success
TXN00025842,LOAN0005446,2025-03-09,930.76,967.59,ACH,Success
TXN00025843,LOAN0005737,2025-11-30,780.19,751.59,Auto-Pay,Success
TXN00025844,LOAN0003913,2025-02-05,787.9,0.0,ACH,Bounced/NSF
TXN00025845,LOAN0002703,2023-11-06,591.33,608.69,ACH,Success
TXN00025846,LOAN0001531,2024-02-15,806.08,803.72,ACH,Success
TXN00025847,LOAN0002818,2022-05-28,1043.77,994.85,Credit Card,Success
TXN00025848,LOAN0002508,2023-07-15,347.18,357.01,Manual Check,Success
TXN00025849,LOAN0006777,2023-04-18,405.59,391.51,Credit Card,Success
TXN00025850,LOAN0003312,2025-11-08,1929.56,0.0,ACH,Bounced/NSF
TXN00025851,LOAN0006822,2024-01-14,440.58,438.75,Auto-Pay,Success
TXN00025852,LOAN0007135,2023-01-02,1183.65,1185.55,Auto-Pay,Success
TXN00025853,LOAN0006086,2025-06-12,1549.31,1597.46,ACH,Success
TXN00025854,LOAN0005536,2023-04-21,1043.52,1048.23,ACH,Success
TXN00025855,LOAN0002191,2025-03-30,1791.05,1825.46,Auto-Pay,Success
TXN00025856,LOAN0004711,2024-07-01,590.72,575.45,Auto-Pay,Success
TXN00025857,LOAN0005338,2023-10-26,1605.11,1540.88,ACH,Success
TXN00025858,LOAN0003045,2023-12-15,1196.76,0.0,Auto-Pay,Failed
TXN00025859,LOAN0001569,2024-09-08,1981.82,0.0,Auto-Pay,Failed
TXN00025860,LOAN0001466,2023-01-21,844.97,0.0,Auto-Pay,Bounced/NSF
TXN00025861,LOAN0001261,2025-08-11,1560.52,1564.34,ACH,Success
TXN00025862,LOAN0007473,26/04/2023,794.83,0.0,Manual Check,Failed
TXN00025863,LOAN0001692,2025-03-10,1169.77,1162.23,Credit Card,Success
TXN00025864,LOAN0001125,2023-12-01,774.96,740.28,Credit Card,Success
TXN00025865,LOAN0004298,2025-05-28,582.66,567.08,Auto-Pay,Success
TXN00025866,LOAN0005434,2024-08-26,344.69,338.34,Auto-Pay,Success
TXN00025867,LOAN0000433,2025-09-04,1901.24,1887.42,Credit Card,Success
TXN00025868,LOAN0004528,2024-09-02,270.14,261.23,Auto-Pay,Success
TXN00025869,LOAN0003018,2025-10-11,1851.11,1820.84,Auto-Pay,Success
TXN00025870,LOAN0005065,2025-04-13,1409.83,1370.97,ACH,Success
TXN00025871,LOAN0005669,2025-06-03,1706.3,1688.76,Auto-Pay,Success
TXN00025872,LOAN0006372,2025-08-08,286.97,273.01,ACH,Success
TXN00025873,LOAN0005813,2025-01-13,759.29,743.69,Auto-Pay,Success
TXN00025874,LOAN0002740,2025-09-10,919.22,925.68,Credit Card,Success
TXN00025875,LOAN0000038,2025-09-07,994.61,1026.76,ACH,Success
TXN00025876,LOAN0007581,31/03/2024,1048.91,0.0,Manual Check,Bounced/NSF
TXN00025877,LOAN0002895,2023-11-03,1785.38,1725.82,Credit Card,Success
TXN00025878,LOAN0003417,2025-06-22,1548.18,1581.3,ACH,Success
TXN00025879,LOAN0001591,2023-09-22,1290.71,0.0,Manual Check,Failed
TXN00025880,LOAN0002529,2025-08-05,792.49,0.0,Auto-Pay,Bounced/NSF
TXN00025881,LOAN0001824,2022-06-16,1951.35,1864.84,Credit Card,Success
TXN00025882,LOAN0006265,2025-04-04,1022.66,0.0,Auto-Pay,Failed
TXN00025883,LOAN0007204,2024-07-14,1620.2,1680.66,ACH,Success
TXN00025884,LOAN0004423,2024-09-28,1671.61,0.0,ACH,Failed
TXN00025885,LOAN0006451,2022-12-07,1299.01,1344.51,Auto-Pay,Success
TXN00025886,LOAN0001772,2022-12-08,1119.71,1108.06,ACH,Success
TXN00025887,LOAN0007221,28/03/2023,1714.76,1680.64,ACH,Success
TXN00025888,LOAN0002728,2022-03-08,1146.13,1181.29,Credit Card,Success
TXN00025889,LOAN0002330,2024-08-07,936.16,907.2,Credit Card,Success
TXN00025890,LOAN0007847,2022-08-06,1708.76,1767.09,ACH,Success
TXN00025891,LOAN0006344,25/08/2023,542.54,530.76,ACH,Success
TXN00025892,LOAN0005140,2024-03-03,713.86,713.39,Auto-Pay,Success
TXN00025893,LOAN0005781,2023-10-06,1126.31,1081.12,ACH,Success
TXN00025894,LOAN0006377,2022-01-15,1534.89,0.0,Credit Card,Failed
TXN00025895,LOAN0004307,2022-03-02,1996.39,2081.01,Auto-Pay,Success
TXN00025896,LOAN0001810,2025-05-09,862.43,839.55,ACH,Success
TXN00025897,LOAN0005007,2023-03-09,1926.58,1989.16,Auto-Pay,Success
TXN00025898,LOAN0006097,2023-09-04,582.67,607.48,Credit Card,Success
TXN00025899,LOAN0003354,25/12/2024,416.66,432.16,Credit Card,Success
TXN00025900,LOAN0001223,2024-01-08,1352.3,1313.29,Auto-Pay,Success
TXN00025901,LOAN0001402,2022-10-23,482.23,478.08,ACH,Success
TXN00025902,LOAN0004091,26/11/2024,653.72,624.99,ACH,Success
TXN00025903,LOAN0008058,2022-10-25,1336.67,1309.38,ACH,Success
TXN00025904,LOAN0001667,2023-07-08,464.09,441.78,Auto-Pay,Success
TXN00025905,LOAN0002211,2025-10-15,971.99,0.0,Manual Check,Bounced/NSF
TXN00025906,LOAN0000362,2022-08-16,972.51,1015.33,Auto-Pay,Success
TXN00025907,LOAN0007874,2023-09-21,1691.62,1744.64,Auto-Pay,Success
TXN00025908,LOAN0000124,2024-12-18,1640.46,0.0,ACH,Bounced/NSF
TXN00025909,LOAN0004356,2023-08-28,1461.7,1508.27,Auto-Pay,Success
TXN00025910,LOAN0001654,2024-02-17,1728.71,0.0,Credit Card,Bounced/NSF
TXN00025911,LOAN0007952,2023-02-21,264.2,258.18,Credit Card,Success
TXN00025912,LOAN0003049,2025-03-24,789.61,804.84,ACH,Success
TXN00025913,LOAN0002507,2025-11-17,1652.2,0.0,Auto-Pay,Failed
TXN00025914,LOAN0002186,2023-08-10,311.38,0.0,ACH,Bounced/NSF
TXN00025915,LOAN0003549,2023-07-06,1143.12,0.0,ACH,Bounced/NSF
TXN00025916,LOAN0002099,30/03/2023,1358.8,0.0,Credit Card,Bounced/NSF
TXN00025917,LOAN0000985,2022-06-28,1892.92,1845.32,Auto-Pay,Success
TXN00025918,LOAN0005158,10/03/2024,1985.72,2064.83,Auto-Pay,Success
TXN00025919,LOAN0003545,2025-09-12,618.68,0.0,Auto-Pay,Failed
TXN00025920,LOAN0005497,2025-11-27,736.13,768.2,Auto-Pay,Success
TXN00025921,LOAN0002790,2025-11-30,1268.45,1303.39,Auto-Pay,Success
TXN00025922,LOAN0002610,2022-10-20,1627.79,0.0,Auto-Pay,Failed
TXN00025923,LOAN0006318,2023-09-29,1284.22,1294.14,ACH,Success
TXN00025924,LOAN0004593,30/05/2024,1396.33,1419.57,Auto-Pay,Success
TXN00025925,LOAN0002213,2022-02-02,1997.06,1967.21,Auto-Pay,Success
TXN00025926,LOAN0005975,2024-01-17,908.54,0.0,Manual Check,Bounced/NSF
TXN00025927,LOAN0008015,13/12/2025,489.09,481.01,Auto-Pay,Success
TXN00025928,LOAN0002493,2023-07-04,299.96,0.0,Credit Card,Failed
TXN00025929,LOAN0007107,2022-12-28,1525.86,1519.9,Auto-Pay,Success
TXN00025930,LOAN0004643,2023-05-20,267.76,0.0,Auto-Pay,Failed
TXN00025931,LOAN0006574,2023-03-06,794.51,782.55,Auto-Pay,Success
TXN00025932,LOAN0004802,2022-01-26,566.58,591.28,Manual Check,Success
TXN00025933,LOAN0001181,2024-10-24,1417.18,1413.27,Auto-Pay,Success
TXN00025934,LOAN0002763,2023-02-09,807.58,800.13,ACH,Success
TXN00025935,LOAN0001786,2024-03-13,572.37,0.0,ACH,Failed
TXN00025936,LOAN0000352,2022-06-30,566.14,0.0,Auto-Pay,Failed
TXN00025937,LOAN0005177,2022-06-24,1221.07,1259.22,Auto-Pay,Success
TXN00025938,LOAN0007574,2022-10-22,810.16,839.46,Auto-Pay,Success
TXN00025939,LOAN0005515,2022-11-11,1037.82,1044.33,Auto-Pay,Success
TXN00025940,LOAN0007309,2024-09-30,1463.31,1450.12,ACH,Success
TXN00025941,LOAN0005737,2022-08-20,832.66,805.38,Auto-Pay,Success
TXN00025942,LOAN0005804,2022-03-21,469.29,0.0,ACH,Bounced/NSF
TXN00025943,LOAN0004124,2025-03-01,1967.96,0.0,ACH,Bounced/NSF
TXN00025944,LOAN0007741,23/10/2024,1869.05,1880.41,Auto-Pay,Success
TXN00025945,LOAN0000975,2022-08-25,908.75,0.0,Auto-Pay,Bounced/NSF
TXN00025946,LOAN0003333,2023-03-05,1095.93,1078.8,Manual Check,Success
TXN00025947,LOAN0004729,2023-03-07,663.87,0.0,Manual Check,Bounced/NSF
TXN00025948,LOAN0004893,2025-05-10,1746.46,1749.22,ACH,Success
TXN00025949,LOAN0002174,2024-06-19,1694.31,0.0,Auto-Pay,Bounced/NSF
TXN00025950,LOAN0006522,2023-10-15,515.15,0.0,Auto-Pay,Failed
TXN00025951,LOAN0003040,2022-10-09,1438.83,1500.55,Manual Check,Success
TXN00025952,LOAN0002588,24/01/2024,529.27,542.33,Auto-Pay,Success
TXN00025953,LOAN0007398,2024-10-23,542.71,544.37,Auto-Pay,Success
TXN00025954,LOAN0000054,2024-02-23,924.5,963.26,Auto-Pay,Success
TXN00025955,LOAN0004450,2022-02-22,1107.46,1080.78,Auto-Pay,Success
TXN00025956,LOAN0000087,2025-07-02,1928.72,1913.36,Credit Card,Success
TXN00025957,LOAN0005339,2023-04-08,1604.86,0.0,Auto-Pay,Failed
TXN00025958,LOAN0006329,2022-05-01,1161.58,1209.49,ACH,Success
TXN00025959,LOAN0004016,25/11/2023,1423.05,1405.79,Auto-Pay,Success
TXN00025960,LOAN0001202,2022-09-15,1271.12,1222.03,Manual Check,Success
TXN00025961,LOAN0003049,10/02/2024,1528.8,1578.19,ACH,Success
TXN00025962,LOAN0004259,2025-09-17,1720.86,1744.05,Auto-Pay,Success
TXN00025963,LOAN0005413,17/09/2022,1790.2,1808.54,Credit Card,Success
TXN00025964,LOAN0002464,2024-08-26,1696.71,1729.82,Auto-Pay,Success
TXN00025965,LOAN0005911,13/06/2024,794.75,823.55,Auto-Pay,Success
TXN00025966,LOAN0002226,2022-09-08,872.55,870.41,ACH,Success
TXN00025967,LOAN0004922,2024-05-02,1014.78,1020.9,Manual Check,Success
TXN00025968,LOAN0006113,2023-06-14,1435.55,1408.5,Auto-Pay,Success
TXN00025969,LOAN0007200,2023-05-27,1233.05,1257.1,Credit Card,Success
TXN00025970,LOAN0007016,2025-04-19,1767.63,1841.46,ACH,Success
TXN00025971,LOAN0001147,2025-12-24,1316.62,0.0,ACH,Failed
TXN00025972,LOAN0005677,2022-12-12,376.57,391.95,ACH,Success
TXN00025973,LOAN0000888,2024-04-24,1607.16,1611.43,Auto-Pay,Success
TXN00025974,LOAN0000058,2023-02-19,1419.04,0.0,ACH,Bounced/NSF
TXN00025975,LOAN0003037,2023-08-26,1406.68,0.0,Auto-Pay,Failed
TXN00025976,LOAN0008026,2023-04-18,1846.34,0.0,ACH,Failed
TXN00025977,LOAN0003963,2022-12-24,1983.5,1931.66,Auto-Pay,Success
TXN00025978,LOAN0003217,2024-05-13,916.11,0.0,ACH,Bounced/NSF
TXN00025979,LOAN0001131,2022-11-12,1000.28,1002.53,Auto-Pay,Success
TXN00025980,LOAN0004688,2025-09-29,716.48,728.9,Manual Check,Success
TXN00025981,LOAN0007374,2024-05-22,720.37,708.61,ACH,Success
TXN00025982,LOAN0006201,2025-12-27,1248.19,1249.34,ACH,Success
TXN00025983,LOAN0006548,09/09/2024,1315.09,1332.84,Credit Card,Success
TXN00025984,LOAN0008052,2023-04-20,439.59,0.0,Auto-Pay,Failed
TXN00025985,LOAN0005657,2025-11-21,1848.92,1799.74,ACH,Success
TXN00025986,LOAN0002971,2024-08-03,1595.46,1571.38,Auto-Pay,Success
TXN00025987,LOAN0007346,2025-01-03,345.88,0.0,ACH,Failed
TXN00025988,LOAN0008104,2024-06-05,581.55,606.42,ACH,Success
TXN00025989,LOAN0002309,2025-12-16,971.47,936.04,Credit Card,Success
TXN00025990,LOAN0000008,2025-01-01,678.94,0.0,ACH,Failed
TXN00025991,LOAN0007884,2022-09-25,1441.62,0.0,Auto-Pay,Bounced/NSF
TXN00025992,LOAN0001995,2023-03-24,1866.07,1817.45,ACH,Success
TXN00025993,LOAN0006177,2024-08-09,1699.37,0.0,Auto-Pay,Bounced/NSF
TXN00025994,LOAN0003216,25/07/2023,393.27,399.52,ACH,Success
TXN00025995,LOAN0002265,2022-09-30,762.93,773.9,Credit Card,Success
TXN00025996,LOAN0003861,2023-12-30,1992.37,1928.04,ACH,Success
TXN00025997,LOAN0003366,05/11/2025,940.22,959.46,Manual Check,Success
TXN00025998,LOAN0007150,2022-07-10,1955.29,0.0,ACH,Failed
TXN00025999,LOAN0000014,05/12/2024,1439.05,1475.03,ACH,Success
TXN00026000,LOAN0000126,2024-10-24,1823.99,1795.97,Manual Check,Success
TXN00026001,LOAN0000845,2022-05-27,315.53,0.0,ACH,Failed
TXN00026002,LOAN0007494,2022-04-27,1421.49,1389.25,Manual Check,Success
TXN00026003,LOAN0001135,10/12/2022,549.58,555.75,Auto-Pay,Success
TXN00026004,LOAN0004189,2023-05-24,1745.91,1777.73,ACH,Success
TXN00026005,LOAN0003665,2024-08-18,1008.01,1048.73,Auto-Pay,Success
TXN00026006,LOAN0004762,2022-06-15,1420.16,1460.32,ACH,Success
TXN00026007,LOAN0005030,2022-07-24,237.81,242.77,Auto-Pay,Success
TXN00026008,LOAN0002459,2022-12-24,809.83,774.16,ACH,Success
TXN00026009,LOAN0001889,2025-10-23,794.38,776.5,Auto-Pay,Success
TXN00026010,LOAN0002607,2024-04-19,256.49,0.0,Auto-Pay,Bounced/NSF
TXN00026011,LOAN0004027,31/03/2024,1525.15,0.0,Credit Card,Failed
TXN00026012,LOAN0000115,2025-12-14,1824.13,1835.01,Credit Card,Success
TXN00026013,LOAN0004836,2025-07-27,1547.95,1569.17,ACH,Success
TXN00026014,LOAN0002326,2022-11-10,1927.22,1850.11,ACH,Success
TXN00026015,LOAN0005263,2023-10-27,1176.87,1188.92,Auto-Pay,Success
TXN00026016,LOAN0006625,2025-06-11,670.49,683.93,ACH,Success
TXN00026017,LOAN0004692,26/10/2024,1237.77,1256.3,Auto-Pay,Success
TXN00026018,LOAN0007013,2025-07-11,1086.55,1134.83,Auto-Pay,Success
TXN00026019,LOAN0001094,2023-04-15,1687.45,0.0,ACH,Failed
TXN00026020,LOAN0003520,2023-08-20,611.65,0.0,ACH,Bounced/NSF
TXN00026021,LOAN0000816,2024-09-06,1901.01,0.0,Manual Check,Bounced/NSF
TXN00026022,LOAN0001713,2024-03-04,999.99,965.55,ACH,Success
TXN00026023,LOAN0001938,2025-05-24,297.23,0.0,Auto-Pay,Failed
TXN00026024,LOAN0005898,2025-09-01,1762.1,0.0,ACH,Bounced/NSF
TXN00026025,LOAN0007177,2023-11-14,473.52,472.94,Manual Check,Success
TXN00026026,LOAN0000124,2023-09-18,784.88,783.28,Auto-Pay,Success
TXN00026027,LOAN0001443,2024-09-02,1637.58,1622.46,Credit Card,Success
TXN00026028,LOAN0001089,2025-09-01,1072.13,1071.74,Auto-Pay,Success
